Date,Name,Purchase Order,Item,Quantity,Quantity Fulfilled/Received,Destination,Vendor Ship Date,Expected Receipt Date,Amount,Confirmed,Blanket PO
8/12/2021,"Guangdong Canbo Electrical Co., LTD",PO14260,RP 92318,20,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
8/12/2021,"Guangdong Canbo Electrical Co., LTD",PO14260,RP 92370,30,0,BPUT1,10/20/2021,12/19/2021,0,Yes,No
8/12/2021,"Guangdong Canbo Electrical Co., LTD",PO14262,1916,214,0,Import,10/30/2021,12/29/2021,65860.64,No,Yes
8/23/2021,Shining Era Enterprise Limited,PO15541,RP 94407,1000,0,BPUT1,11/19/2021,1/18/2022,0,Yes,No
8/23/2021,Shining Era Enterprise Limited,PO15541,RP 90407,1000,0,BPUT1,11/16/2021,1/15/2022,0,Yes,No
8/24/2021,Shining Era Enterprise Limited,PO15546,2008,20,0,BPUT1,10/15/2021,12/14/2021,4333,Yes,No
8/24/2021,VL (HK) LIMITED,PO15548,5331,20,0,BPUT1,11/27/2021,1/26/2022,68.6,Yes,No
8/24/2021,VL (HK) LIMITED,PO15548,5332,20,0,BPUT1,11/17/2021,1/16/2022,98.6,Yes,No
8/24/2021,VL (HK) LIMITED,PO15548,5397,20,0,BPUT1,12/9/2021,2/7/2022,270.8,Yes,No
8/24/2021,VL (HK) LIMITED,PO15548,5325,20,0,BPUT1,12/9/2021,2/7/2022,86,Yes,No
8/30/2021,"Guangdong Canbo Electrical Co., LTD",PO15579,1868,6000,0,Import,10/30/2021,12/29/2021,1619040,No,Yes
8/30/2021,"Guangdong Canbo Electrical Co., LTD",PO15581,1962,4996,0,Import,10/30/2021,12/29/2021,1115956.52,No,Yes
8/30/2021,"Guangdong Canbo Electrical Co., LTD",PO15582,2022,844,0,Import,10/30/2021,12/29/2021,312322.2,No,Yes
8/30/2021,"Quanzhou Leadwin Bags Co., LTD",PO15584,5565,8448,0,BPUT1,10/19/2021,12/18/2021,45872.64,Yes,No
8/30/2021,"Quanzhou Leadwin Bags Co., LTD",PO15585,5566,13056,0,BPUT1,10/20/2021,12/19/2021,84211.2,Yes,No
8/31/2021,VL (HK) LIMITED,PO15592,5332,15000,0,BPUT1,11/17/2021,1/16/2022,73950,Yes,No
8/31/2021,VL (HK) LIMITED,PO15592,5332,5086,0,BPUT1,11/27/2021,1/26/2022,25073.98,Yes,No
8/31/2021,VL (HK) LIMITED,PO15593,5325,32387,0,BPUT1,10/16/2021,12/15/2021,139264.1,Yes,No
8/31/2021,VL (HK) LIMITED,PO15594,5465,12000,0,BPUT1,11/16/2021,1/15/2022,69600,Yes,No
8/31/2021,VL (HK) LIMITED,PO15594,5465,4768,0,BPUT1,11/26/2021,1/25/2021,27654.4,Yes,No
8/31/2021,VL (HK) LIMITED,PO15595,5331,15000,0,BPUT1,11/27/2021,1/26/2022,51450,Yes,No
8/31/2021,VL (HK) LIMITED,PO15595,5331,8142,0,BPUT1,12/7/2021,2/6/2022,27927.06,Yes,No
8/31/2021,VL (HK) LIMITED,PO15608,5397,18000,0,BPUT1,12/9/2021,2/8/2022,243720,Yes,No
8/31/2021,VL (HK) LIMITED,PO15608,5397,8654,0,BPUT1,12/15/2021,2/14/2022,117175.16,Yes,No
8/31/2021,Guangdong Vanward Electric Appliance Co,PO15614,8000,3000,0,Import,5/10/2022,7/9/2022,244320,No,Yes
8/31/2021,Guangdong Vanward Electric Appliance Co,PO15615,8003,2000,0,Import,4/14/2022,6/13/2022,262460,No,Yes
9/1/2021,Shining Era Enterprise Limited,PO15702,RP 93401,59,59,BPUT1,9/30/2021,11/29/2021,0,Yes,No
9/1/2021,Shining Era Enterprise Limited,PO15702,RP 93406,88,88,BPUT1,9/30/2021,11/29/2021,0,Yes,No
9/1/2021,Shining Era Enterprise Limited,PO15702,RP 93404,14,14,BPUT1,9/30/2021,11/29/2021,0,Yes,No
9/1/2021,Shining Era Enterprise Limited,PO15702,RP 93403,13,13,BPUT1,9/30/2021,11/29/2021,0,Yes,No
9/1/2021,Shining Era Enterprise Limited,PO15702,RP 93501,51,51,BPUT1,9/30/2021,11/29/2021,0,Yes,No
9/1/2021,Shining Era Enterprise Limited,PO15702,RP 93506,70,70,BPUT1,9/30/2021,11/29/2021,0,Yes,No
9/1/2021,Shining Era Enterprise Limited,PO15702,RP 93504,5,5,BPUT1,9/30/2021,11/29/2021,0,Yes,No
9/1/2021,Shining Era Enterprise Limited,PO15702,RP 93503,4,4,BPUT1,9/30/2021,11/29/2021,0,Yes,No
9/1/2021,Shining Era Enterprise Limited,PO15702,RP 93301,1,1,BPUT1,9/30/2021,11/29/2021,0,Yes,No
9/1/2021,Shining Era Enterprise Limited,PO15702,RP 93306,5,5,BPUT1,9/30/2021,11/29/2021,0,Yes,No
9/1/2021,Shining Era Enterprise Limited,PO15702,RP 90899,12,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/1/2021,Shining Era Enterprise Limited,PO15702,RP 92406,30,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/1/2021,Shining Era Enterprise Limited,PO15702,RP 92601,1,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/1/2021,Shining Era Enterprise Limited,PO15702,RP 92406,1,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/1/2021,Shining Era Enterprise Limited,PO15702,RP 92401,1,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/1/2021,Shining Era Enterprise Limited,PO15702,RP 92406,14,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/1/2021,Shining Era Enterprise Limited,PO15702,RP 90081,42,42,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/1/2021,Shining Era Enterprise Limited,PO15702,RP 80236,4,4,BPUT1,9/30/2021,11/29/2021,0,Yes,No
9/1/2021,Shining Era Enterprise Limited,PO15702,RP 90083,2,2,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/1/2021,Shining Era Enterprise Limited,PO15702,RP 90084,2,2,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/1/2021,Shining Era Enterprise Limited,PO15702,RP 91801,7,7,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/1/2021,Shining Era Enterprise Limited,PO15702,RP 91806,10,10,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/1/2021,Shining Era Enterprise Limited,PO15702,RP 90001,1,1,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/1/2021,Shining Era Enterprise Limited,PO15702,RP 90003,6,6,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/1/2021,Shining Era Enterprise Limited,PO15702,RP 91547,8,8,BPUT1,9/30/2021,11/29/2021,0,Yes,No
9/1/2021,Shining Era Enterprise Limited,PO15702,RP 91548,2,2,BPUT1,9/30/2021,11/29/2021,0,Yes,No
9/1/2021,Shining Era Enterprise Limited,PO15702,RP 91537,8,8,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/1/2021,Shining Era Enterprise Limited,PO15702,RP 90203,8,8,BPUT1,9/30/2021,11/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 1968.6,30,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2063.1,100,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2063.2,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2063.3,50,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2063.4,50,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2063.1,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2063.11,75,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2063.13,50,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2063.14,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2063.15,30,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2063.17,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2063.18,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2063.22,30,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2063.26,30,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2063.27,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2063.29,30,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2063.3,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2061.1,20,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2061.2,30,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2061.3,75,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2061.4,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2061.5,200,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2061.6,30,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2061.7,15,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2061.8,200,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2061.9,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2061.1,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2061.11,25,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2061.12,100,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2061.13,100,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2092.3,50,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2092.4,25,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2092.5,30,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2092.6,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2092.7,500,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2092.17,30,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2092.26,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2092.28,30,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 1921.3,50,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 1921.12,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 1921.13,30,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2007.1,50,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2007.2,30,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2007.7,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2007.8,50,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2007.9,30,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2007.1,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2007.15,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2007.18,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2007.19,30,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2007.2,80,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2007.21,30,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2007.24,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2007.25,20,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2007.27,20,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2007.31,15,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2007.33,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2007.34,5,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2007.37,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2007.38,100,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2007.4,50,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2007.45,20,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2008.1,50,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2008.2,30,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2008.5,100,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2008.6,20,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2008.9,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2008.11,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2008.12,5,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2008.13,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2008.15,50,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2008.24,20,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2008.27,40,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2008.28,20,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2008.29,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2008.3,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2008.31,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2008.33,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2008.36,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2008.42,5,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2008.44,100,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2008.45,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2008.46,30,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2008.49,20,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2015.4,30,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2015.5,20,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2015.6,100,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2015.8,75,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2015.9,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2015.14,50,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2015.15,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2015.17,50,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2015.18,20,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2015.19,20,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2015.21,20,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2015.24,500,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2015.25,500,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2015.26,100,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2015.28,100,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2015.29,500,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2015.30,20,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2015.34,20,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2015.35,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2015.37,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2015.38,50,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2015.40,20,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2015.41,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2015.59,20,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 1550.1,20,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 1550.2,30,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 1550.3,30,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 1550.4,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 1550.7,30,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 1550.8,30,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 1550.9,500,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 1550.11,50,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 1550.12,50,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 1550.17,50,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 1550.18,100,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 1550.22,30,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 1550.23,50,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 1550.30,50,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 1550.31,50,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 1550.32,20,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 1550.33,40,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 1550.34,20,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 1550.42,500,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 1550.49,100,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 1550.51,20,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 1550.52,40,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 1550.59,200,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2023.3,50,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2023.4,50,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2023.19,30,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2023.27,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2023.31,30,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2023.33,30,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2023.40,20,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2023.41,50,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2023.42,50,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2023.43,50,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2023.44,50,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2023.45,50,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2023.46,50,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2023.48,100,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2023.49,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2023.50,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2023.51,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2023.52,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2023.53,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2023.54,20,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2023.55,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2023.56,50,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2023.57,30,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2023.58,30,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2023.59,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2023.60,20,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
9/7/2021,Shining Era Enterprise Limited,PO15753,RP 2023.62,10,0,BPUT1,10/30/2021,12/29/2021,0,Yes,No
